custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1
row-278, Which nation became the champions of the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-279, Who was declared the winner of the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-280, Which team achieved victory in the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-281, Who clinched the title in the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-282, Which team emerged victorious in the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-283, Who won the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-284, Which nation triumphed in the 2010 FIFA World Cup?(Give me the name only),Spain,Spain,True,1.0
row-285, Which team won the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-286, Who emerged as the victor of the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-287, Which nation lifted the trophy in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-288, Who claimed the championship title in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-289, Which team was crowned the winner of the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-290, Who was the triumphant team in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-291, Which country secured the championship in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-292, Who took home the top honors in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-293, Which nation became the champions of the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-294, Who was declared the winner of the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-295, Which team achieved victory in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-296, Who clinched the title in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-297, Which team emerged victorious in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-298, Who won the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-299, Which nation triumphed in the 2014 FIFA World Cup?(Give me the name only),Germany,Germany,True,1.0
row-300, Which team won the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-301, Who emerged as the victor of the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-302, Which nation lifted the trophy in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-303, Who claimed the championship title in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-304, Which team was crowned the winner of the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-305, Who was the triumphant team in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-306, Which country secured the championship in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-307, Who took home the top honors in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-308, Which nation became the champions of the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-309, Who was declared the winner of the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-310, Which team achieved victory in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-311, Who clinched the title in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-312, Which team emerged victorious in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-313, Who won the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-314, Which nation triumphed in the 2018 FIFA World Cup?(Give me the name only),France,France,True,1.0
row-315, Which team won the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-316, Who emerged as the victor of the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-317, Which nation lifted the trophy in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-318, Who claimed the championship title in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-319, Which team was crowned the winner of the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-320, Who was the triumphant team in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-321, Which country secured the championship in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-322, Who took home the top honors in the 2022 FIFA World Cup?(Give me the name only),Argentina,Lionel Messi,False,0.0
row-323, Which nation became the champions of the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-324, Who was declared the winner of the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-325, Which team achieved victory in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-326, Who clinched the title in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-327, Which team emerged victorious in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-328, Who won the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-329, Which nation triumphed in the 2022 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-330, Who was the second-place finisher in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-331, Which nation secured the second position in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-332, What country came in second in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-333, Which team ended up as the runner-up in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-334," In the 1930 FIFA World Cup, which nation was the second-best team?(Give me the name only)",Argentina,Uruguay,False,0.0
row-335, Who clinched the runner-up spot in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-336, Which country was the second-place holder in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-337, Which team secured the second position in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-338, What nation finished as the runner-up in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-339," In the 1930 FIFA World Cup, which team came in second?(Give me the name only)",Argentina,Italy,False,0.0
row-340, Who ended up as the runner-up in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-341, Which country attained the runner-up position in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-342, Who was the second-best team in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-343, Which nation was the runner-up in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-344, What team took second place in the 1930 FIFA World Cup?(Give me the name only),Argentina,Argentina,True,1.0
row-345, Who was the second-place finisher in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-346, Which nation secured the second position in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Italy,False,0.0
row-347, What country came in second in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Italy,False,0.0
row-348, Which team ended up as the runner-up in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-349," In the 1934 FIFA World Cup, which nation was the second-best team?(Give me the name only)",Czechoslovakia,Hungary,False,0.0
row-350, Who clinched the runner-up spot in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Germany,False,0.0
row-351, Which country was the second-place holder in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-352, Which team secured the second position in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Germany,False,0.0
row-353, What nation finished as the runner-up in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Germany,False,0.0
row-354," In the 1934 FIFA World Cup, which team came in second?(Give me the name only)",Czechoslovakia,Germany,False,0.0
row-355, Who ended up as the runner-up in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-356, Which country attained the runner-up position in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Germany,False,0.0
row-357, Who was the second-best team in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Hungary,False,0.0
row-358, Which nation was the runner-up in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-359, What team took second place in the 1934 FIFA World Cup?(Give me the name only),Czechoslovakia,Czechoslovakia,True,1.0
row-360, Who was the second-place finisher in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-361, Which nation secured the second position in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-362, What country came in second in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-363, Which team ended up as the runner-up in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-364," In the 1938 FIFA World Cup, which nation was the second-best team?(Give me the name only)",Hungary,Hungary,True,1.0
row-365, Who clinched the runner-up spot in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-366, Which country was the second-place holder in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-367, Which team secured the second position in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-368, What nation finished as the runner-up in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-369," In the 1938 FIFA World Cup, which team came in second?(Give me the name only)",Hungary,Hungary,True,1.0
row-370, Who ended up as the runner-up in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-371, Which country attained the runner-up position in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-372, Who was the second-best team in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-373, Which nation was the runner-up in the 1938 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
row-374, What team took second place in the 1938 FIFA World Cup?(Give me the name only),Hungary, Hungary,True,1.0
row-375, Who was the second-place finisher in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-376, Which nation secured the second position in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-377, What country came in second in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-378, Which team ended up as the runner-up in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-379," In the 1950 FIFA World Cup, which nation was the second-best team?(Give me the name only)",Brazil,West Germany,False,0.0
row-380, Who clinched the runner-up spot in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-381, Which country was the second-place holder in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-382, Which team secured the second position in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-383, What nation finished as the runner-up in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-384," In the 1950 FIFA World Cup, which team came in second?(Give me the name only)",Brazil,Sweden,False,0.0
row-385, Who ended up as the runner-up in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-386, Which country attained the runner-up position in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-387, Who was the second-best team in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-388, Which nation was the runner-up in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-389, What team took second place in the 1950 FIFA World Cup?(Give me the name only),Brazil,Sweden,False,0.0
row-390, Who was the second-place finisher in the 1954 FIFA World Cup?(Give me the name only),Hungary,Hungary,True,1.0
